"Name","Loop","FollowParent","ShakeScreen","ShakeMaxIntensity","Time","RenderableScale","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","Scale","TextInstanceName","TextParentInstanceName","EnemyVersion","FlashWidth","KillLoopingSoundsOnEnd","OutputEvent","ParentLookAtOffsetRadius","ForcedLength","Shadow","PrestigeVersion","PrestigeVersion2","PrestigeVersion3"
,,,,,,,"sound_dark_prince_deploy_vo","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_dark_prince_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"dark_witch_deploy_prestige",,,,,,,"sound_dark_witch_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"electro_dragon_deploy_prestige",,,,,,,"sound_electro_dragon_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_electro_dragon_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"electro_wizard_deploy_prestige",,,,,,,"sound_electro_wizard_deploy","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,"sound_electro_wizard_deploy_vo","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"knight_deploy_dustPuff1",,"Ground",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"knight_deploy_dustPuff2",,"Object",,,,,,,,,,,,,
,,,,,100,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"magic_archer_deploy_prestige",,,,,,,"Magic Archer deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"elixir_collector_deploy_prestige",,,,,,,"sound_elixircollector_deploy","SWF",,,,,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"firespirit_hut_spawn_prestige",,,,,,,"sound_firespirit_building_spawn","ParticleEmitter",,,"Firespirit_building_spawn_burst1_small",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","BloodCloud","Firespirit_building_spawn_puff_small",,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"firespirit_deploy_prestige",,,,,,,"sound_firespirit_deploy","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"ghost_deploy_prestige",,,,,,,"Ghost_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"giant_deploy_prestige",,,,,,,"sound_giant_deploy","SWF",,,"giant_deploy_dustPuff",,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"giant_skeleton_deploy_prestige",,,,,,,"sound_giant_skeleton_deploy","SWF",,,"giant_deploy_dustPuff",,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_giant_deploy_vo","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"goblin_giant_deploy_prestige",,,,,,,"sound_goblin_giant_deploy","SWF",,,"giant_deploy_dustPuff",,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"golem_deploy_prestige",,,1000,150,,,"sound_golem_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_golem_deploy_end","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"giant_deploy_dustPuff",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"giant_deploy_dustPuff_shadow",,"Shadow",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"giant_deploy_rocks_hitGround",,"Object",,,,,,,,,,,,,
"hog_rider_deploy_prestige",,,,,,,"sound_hog_rider_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_hog_rider_deploy_end","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"hunter_deploy_prestige",,,,,,,"sound_hunter_deploy","Effect",,,,"Deploy_ground_fX_mediumSize","Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"snowman_deploy_prestige",,,,,,,"sound_snowman_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_snowman_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,"knight_deploy_dustPuff2","Deploy_ground_fX_mediumSize","Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,"knight_deploy_dustPuff2","PrestigeDeploy","Object",60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"icespirit_deploy_prestige",,,,,,,"sound_icespirit_deploy","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"ice_wizard_deploy_prestige",,,,,,,"sound_ice_wizard_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_ice_wizard_deploy_vo","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,350,,,"Effect",,,,"ice_wizard_hit","Base",,,,,,,,,,,,,
,,,,,350,,,"Effect",,,,"ShakeShcreen_delay","Base",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"knight_deploy_dustPuff1",,"Ground",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"knight_deploy_dustPuff2",,"Object",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"ice_wizard_deploy_flakes",,"Object",60,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",60,,,,,,,,,,,,
"inferno_dragon_deploy_prestige",,,,,,,"sound_inferno_dragon_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_inferno_dragon_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"inferno_tower_deploy_prestige",,,,,250,,"sound_place_inferno_tower","ParticleEmitter",,,"towerExplode_Smoke",,"Ground",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"lava_hound_deploy_prestige",,,,,,,"sound_lava_hound_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_lava_hound_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"mega_knight_deploy_prestige",,,,,250,,"sound_mega_knight_deploy","Effect",,,,,"Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"mega_minion_deploy_prestige",,,,,,,"sound_royal_minion_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"minion_deploy_prestige",,,,,,,"sound_minion_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"mini_pekka_deploy_prestige",,,,,,,"sound_minipekka_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_minipekka_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"zapper_deploy_prestige",,,,,,50,"sound_zapper_deploy","Effect",,,,"Deploy_ground_fX_mediumSize","Object",100,,,,,,,,,,,,
,,,,,,80,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"mortar_deploy_prestige",,,,,,,"sound_mortar_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"moving_cannon_deploy_prestige",,,,,,,"sound_moving_cannon_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"musky_deploy_prestige",,,,,,,"sound_musketeer_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_musketeer_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"pekka_deploy_prestige",,,,,,,"sound_pekka_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_pekka_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"prince_deploy_prestige",,,,,,,"sound_prince_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_prince_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"princess_deploy_prestige",,,,,,,"sound_princess_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_princess_deploy_vo","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"rage_barbarian_deploy_prestige",,,,,,,"sound_ragebarbarian_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,"sound_ragebarbarian_deploy_sfx","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"rascal_boy_deploy_prestige",,,,,,,"sound_rascal_boy_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,"knight_deploy_dustPuff2","Deploy_ground_fX_mediumSize","Object",,,,,,,,,,,,,
,,,,,300,,,"Effect",,,"knight_deploy_dustPuff2","shakescreen","Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"rascal_girl_deploy_prestige",,,,,,,"sound_rascal_girl_dep","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"recruit_deploy_prestige",,,,,,,"sound_recruit_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"royal_giant_deploy_prestige",,,,,,,"sound_royal_giant_deploy","SWF",,,"giant_deploy_dustPuff",,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"royal_hog_deploy_prestige",,,,,,,"sound_royal_hog_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_royal_hog_deploy_end","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"skeleton_deploy_prestige",,,,,,,"sound_skeleton_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"skeleton_balloon_deploy_prestige",,,,,,,"sound_skeleton_balloon_deploy","SWF",,,,,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"skeleton_warrior_deploy_prestige",,,,,,,"sound_skeleton_warrior_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"spear_goblin_deploy_prestige",,,,,,,"sound_spear_goblin_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"tesla_deploy_prestige",,,,,,,"sound_tesla_deploy","SWF",,,,,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"tombstone_deploy_prestige",,,,,250,,"sound_tombstone_deploy","ParticleEmitter",,,"towerExplode_Smoke",,"Ground",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"Rock Pieces Emitter",,"Ground",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"valkyrie_deploy_prestige",,,,,,,"sound_valkyrie_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_valkyrie_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"witch_deploy_prestige",,,,,,,"sound_witch_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"wizard_deploy_prestige",,,,,,,"sound_chr_wizard_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_chr_wizard_deploy_end","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"zbow_deploy_prestige",,,,,,,"sound_xbow_deploy","SWF",,,,,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"xbow_deploy_prestige",,,,,,,"sound_xbow_deploy","SWF",,,,,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"zapmachine_deploy_prestige",,,,,,,"sound_zapmachine_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_zapmachine_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"balloon_deploy_prestige",,,,,,,"sound_balloon_deploy","SWF",,,,,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"prestige_deploy_big","Base",,,,,,,,,,,,,
"bat_deploy_prestige",,,,,,,"sound_bat_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"blowdart_goblin_deploy_prestige",,,,,,,"sound_blowdart_goblin_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"bomber_deploy_prestige",,,,,,,"sound_bomber_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_bomber_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"cannon_deploy_prestige",,,,,,,"Cannon Deploy","SWF",,,,,"Above",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"flying_machine_deploy_prestige",,,,,,,"sound_flying_machine_deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"PrestigeDeploy","Base",,,,,,,,,,,,,
"fireball_explosion_prestige",,,800,,100,,,"ParticleEmitter",,,"explosion_base_prestige",,"Ground",85,,,,,,"BlueFireball",,,,,,
,,,,,,,"Fire ball explo","ParticleEmitter",,,"fireball_explosion_smoke_prestige",,"Object",,,,,,,"RedFireball",,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","fireball_explosion_sparks_prestige",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","darken_gradient","explosion_lava_prestige",,"Base",,,,,,,,,,,,,
,,,,,10,,,"ParticleEmitter",,,"explosion_gradients",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_shadow_prestige",,"Shadow",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_fire",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_glow",,"Above",,,,,,,,,,,,,
"Rocket_explosion_prestige",,,1500,,,,"sound_rocket_explosion","ParticleEmitter",,,"fireball_explosion_smoke_prestige",,"Object",100,,,,,,"BlueRocket",,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","Fireball_explosion_glow",,"Object",,,,,,,"RedRocket",,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","fireball_explosion_sparks_prestige",,"Object",,,,,,,,,,,,,
,,,,,10,,,"ParticleEmitter",,,"explosion_gradients",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_shadow_prestige",,"Shadow",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_fire",,"Object",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"explosion_continuosFire_prestige",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_glow",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"golden_hit_sparks_prestige",,"Ground",,,,,,,,,,,,,
"spell_tornado_deploy_prestige",,,,,,,,"ParticleEmitter",,,"tornado_rocks",,"Object",,,,,,,,,,,,,
,,,,,,,"sound_tornado","SWF","sc/effects.sc","spell_tornado_radius_blue",,,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_cloud",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_whirl",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_glow",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_whirl_ground",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_whirl",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_cloud2_prestige",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_cloud2_2_prestige",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_rocks_prestige",,"Object",,,,,,,,,,,,,
"spell_tornado_deploy_enemy_prestige",,,,,,,,"ParticleEmitter",,,"tornado_rocks",,"Object",,,,,,,,,,,,,
,,,,,,,"sound_tornado","SWF","sc/effects.sc","spell_tornado_radius_red",,,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_cloud",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_whirl",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_glow",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_whirl_ground",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_whirl",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_cloud2_prestige",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_cloud2_2_prestige",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tornado_rocks_prestige",,"Object",,,,,,,,,,,,,
"spell_poison_ground_prestige","true",,,,,,,"SWF","sc/effects.sc","Poison_radius",,,"Base",,,,,,,,,,,,,
,,,,,,,,"SWF","sc/effects.sc","spell_poison_radius_blue","poison_spell_radius_blue",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"graveyard_embers_prestige",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"poison_radius_blue_prestige",,"Base",,,,,,,,,,,,,
"spell_poison_ground_red_prestige","true",,,,,,,"SWF","sc/effects.sc","Poison_radius",,,"Base",,,,,,,,,,,,,
,,,,,,,,"SWF","sc/effects.sc","spell_poison_radius_red","poison_spell_radius_red",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"graveyard_embers_prestige",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"poison_radius_red_prestige",,"Base",,,,,,,,,,,,,
"freeze_ground_prestige",,,,,,,,"SWF","sc/effects.sc","freeze_effect_ground",,,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_snowPiles1",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_snow_scatter1",,"Ground",,,,,,,,,,,,,
,,,,,,,,"SWF","sc/effects.sc","spell_freeze_radius_blue",,,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_radius_prestige",,"Base",,,,,,,,,,,,,
"battle_ram_hit_prestige",,,500,,,,,"ParticleEmitter",,,"zapmachine_spechit_smoke",,"Above",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"battle_ram_log_drop_prestige",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"battle_ram_log_planks",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"battle_ram_log_planks2",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"zapMachine_smallHit",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"battle_ram_planks_inverse",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"battle_ram_hit_debris_prestige",,"Base",,,,,,,,,,,,,
"barb_barrel_explosion_prestige",,,,,,,"sound_barb_barrel_hit","ParticleEmitter",,,"barb_barrel_debris",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"BlueSparkEmitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"barb_barel_planks_emitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"barb_barrel_debris2",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"knight_deploy_dustPuff2",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"barb_barrel_rings_prestige",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"golden_hit_sparks_prestige",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"barb_barrel_gold_explosion_prestige",,"Base",,,,,,,,,,,,,
"log_emitter_prestige","true",,,,,,"sound_log_roll","ParticleEmitter",,,"log_emitter_particles_prestige",,"Base",,,,,,"true",,,,,,,
,,,,,,,,"ParticleEmitter",,,"log_sparkle_prestige",,"Base",,,,,,,,,,,,,
"log_die_prestige",,,,,,,"sound_log_hit","ParticleEmitter",,,"log_woodExplosion",,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"log_planks2",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"log_planks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"log_die_smoke2",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"log_sparkle_explode_prestige",,"Base",,,,,,,,,,,,,
"snowball_continuous_prestige",,,,,100,,"sound_snowball_continuous","ParticleEmitter",,,"snowball_snowtrail",,"Above",,,,,,,,,,,,,
,,,,,100,,"sound_snowball_continuous","ParticleEmitter",,,"goblin_barrel_prestige_trail",,"Above",,,,,,,,,,,,,
"freeze_ground_red_prestige",,,,,,,,"SWF","sc/effects.sc","freeze_effect_ground_red",,,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_snowPiles1",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_snow_scatter1",,"Ground",,,,,,,,,,,,,
,,,,,,,,"SWF","sc/effects.sc","spell_freeze_radius_red",,,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_radius_red_prestige",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_radius_gold_prestige",,"Base",,,,,,,,,,,,,
"healing_prestige",,"true",,,,133,"sound_heal_spell","ParticleEmitter",,,"heal_ground",,"Base",100,,,"Healing_enemy",,,,,,,,,
,,,,,,133,,"ParticleEmitter",,,"heal_ground_ring",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_particle_lines",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_effect_border_smoke",,"Base",,,,,,,,,,,,,
,,,,,10,,,"ParticleEmitter",,,"heal_border_burst_prestige",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_border_burst2",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_cross",,"Object",,,,,,,,,,,,,
